Bemerkungen,Drucker,Grafiker,Masse,Plakatart,RepertorienID,Signatur,Technik,Verso
Prod. Truppe: Le Locle: Cuche et Barbezat,A. Groux Lausanne,,50.5 x 35.5 cm,Spielplanplakat,100051998110601,PL 003.130,Offsetdruck,
,A. Groux Lausanne,,"50,0 x 35,0 cm",Stückplakat,100051998121101,PL 003.131,Offsetdruck,
,A. Groux Lausanne,,"50,0 x 35,0 cm",Stückplakat,100051999030301,PL 003.132,Offsetdruck,
,A. Groux Lausanne,,"50,0 x 35,0 cm",Spielplanplakat,100051999041501,PL 003.133,Offsetdruck,
"Prod. Truppe: Genève: Confiture, Cité Bleue",A. Groux Lausanne,,"50,0 x 35,0 cm",Stückplakat,100051999092201,PL 003.134,Offsetdruck,
Prolongation janv.-fév. et avril-mai 2000,A. Groux Lausanne,,"50,0 x 35,0 cm",Stückplakat,100051999110301,PL 003.135,Offsetdruck,
,A. Groux Lausanne,,"50,0 x 35,0 cm",Stückplakat,100051999110301,PL 003.136,Offsetdruck,
,A. Groux Lausanne,,"50,0 x 35,0 cm",Spielplanplakat,100051999110301,PL 003.137,Offsetdruck,
,A. Groux Lausanne,,"50,0 x 35,0 cm",Stückplakat,100052000060201,PL 003.138,Offsetdruck,
,A. Groux Lausanne,,"50,0 x 35,0 cm",Spielplanplakat,100052000092101,PL 003.139,Offsetdruck,
,,,72.3 x 48.8 cm,Stückplakat,300031976092801,PL 004.011,Offsetdruck,
,,,50.3 x 69.8 cm,Stückplakat,300011965030701,PL 004.015,Offsetdruck,
,,Heinz Jost,69.3 x 48.5 cm,Stückplakat,300011967021401,PL 004.017,Offsetdruck,
[1D],,Heinz Jost,68.5x x48.5 cm,Stückplakat,300011966032502,PL 004.018,Offsetdruck,
,Sericora Wabern,Heinz Jost,69.3 x 50.7 cm,Stückplakat,300011968121801,PL 004.029,Offsetdruck,
,Siebdruck Sericora,Heinz Jost,71.0 x 50.5 cm,Stückplakat,300011969032101,PL 004.031,Siebdruck,
,Sericora Köniz,Heinz Jost,71.0 x 49.0 cm,Stückplakat,300011969050401,PL 004.032,Siebdruck,
,Sericora Wabern,Heinz Jost,71.0 x 49.5 cm,Stückplakat,300011968091401,PL 004.035,Siebdruck,
[1D],Sericora Siebdruck Köniz,,70.5 x 50.5 cm,Stückplakat,300031975052201,PL 004.049,Siebdruck,
"[1D] Spectacle de fin de stage ""Nouvelle scène suisse"" ; première à Neuchâtel dans le cadre du Festival d'été puis, dès le 30.08.1983 à Beausite",Typoffset Chaux-de-Fonds,,48.0 x 60.0 cm,Stückplakat,230011983082501,PL 004.054,Offsetdruck,
,,Heinz Jost,68.7 x 48.0 cm,Spielplanplakat,300011967042501,PL 004.083,Offsetdruck,
Im Rahmen der Juni-Festwochen 1988; Prod. Truppe: USA: Original Broadway Production,,,64.8 x 47.2 cm,Stückplakat/ Spielplanplakat,800011988060101,PL 004.094,Offsetdruck,
[2D] [La Chaux-de-Fonds: Théâtre abc + Tournée],Imprimerie du centre des terreaux s.a. la Chaux-de-fonds,,65.0 x 47.0 cm,Stückplakat,230011969123101,PL 004.098,Offsetdruck,
,"H. Scheidegger, Bern",,64.7 x 46.5,Stückplakat,300031961053101,PL 004.099,Offsetdruck,
Im Rahmen der Juni-Festwochen 1986,,Dominik Geissbühler,66.0 x 47.0 cm,Stückplakat,800011986060801,PL 004.102,Offsetdruck,
[1D],,,62.0 x 46.0 cm,Stückplakat,230011973101301,PL 004.109,Offsetdruck,
,Jean-Pierre Blanchoud,Roger Pfund AGI,64.0 x 47.0 cm,Stückplakat,100021984011901,PL 004.114,Offsetdruck,
,,Alibest,64.8 x 34.7 cm,Stückplakat,900011975122801,PL 005.004,Offsetdruck,
,"Druckerei am Spisertor, St.Gallen",,65.0 x 43.7 cm,Stückplakat,900011971120401,PL 005.007,Offsetdruck,
,,,65.0 x 35.0 cm,Spielplanplakat,900011973120801,PL 005.017,Offsetdruck,
,,,65.0 x 34.8 cm,Stückplakat,900011973120101,PL 005.018,Offsetdruck,
,,Karel Spanhak,65.0 x 35.0 cm,Stückplakat,900011969112601,PL 005.021,Offsetdruck,
,,,64.8 x 34.0 cm,Stückplakat,900011970121901,PL 005.028,Offsetdruck,
,,,69.0 x 29.0 cm,Stückplakat,800051977101401,PL 005.039,Offsetdruck,
,,Isabelle Hauser,69.0 x 30.0 cm,Stückplakat,800051985053001,PL 005.040,Offsetdruck,
,,,42.0 x 29.7,Stückplakat,800051985092701,PL 005.041,Offsetdruck,
,,,64.8 x 34.0 cm,Stückplakat,900011970121901,PL 005.043,Offsetdruck,
Co-Produktion mit dem Theater Chindlifrässer Bern,,WB Multimedia,"42,0 x 27,5 cm",Stückplakat,300021997053101,PL 005.062,Colorlaser,
"Blancodruck. Im Rahmen: Ein Monat mit ""Théâtre Romand""",,Georg Habermann,60.0 x 35.0 cm,Stückplakat,800051988111701,PL 005.074,Offsetdruck,
Spectacle conçu et joué par Jacqueline Payelle. La Chaux-de-Fonds: Premiere: 27.3.1983,,,53.0 x 34.8 cm,Stückplakat,230011983011701,PL 005.084,Siebdruck,
[1D] Premiere Bern: 13. 2. 2002.,,,62.0 x 36.7 cm,Stückplakat,800022002032801,PL 005.096,Offsetdruck,
Pièce tirée de la vie et de l'oeuvre de l'artiste célèbre né à La Chaux-de-Fonds. Le TPR l'a travaillée pour la problématique de la planification urbaine et de l'architecture du 20e siècle.,Imprimerie Cassina S. A. La Chaux-de-Fonds,,63.0 X 35.0 cm,Stückplakat,230011975100901,PL 005.098,Siebdruck,
,,,68.5 x 38.0 cm,Stückplakat,300071973031001,PL 006.004,Offsetdruck,
,,,70.0 x 35.0 cm,Stückplakat,900011972122201,PL 006.008,Offsetdruck,
[Russikon: Kronensaal ( + Tournée)],,,75.0 x 35.0 cm,Stückplakat,840021985013101,PL 006.013,Offsetdruck,
,,,70.3 x 34.0 cm,Stückplakat,800011990060501,PL 006.017,Buchdruck,
[Fehraltorf: Mehrzwecksaal im Heiget ( + Tournée)],,,75.0 x 35.0 cm,Stückplakat,840021987092501,PL 006.018,Offsetdruck,
[Hinwil: Hirschensaal ( + Tournée)],,,75.0 x 35.0 cm,Stückplakat,840021984102601,PL 006.019,Offsetdruck,
[Niederhasli: Mehrzweckhalle Seehalde ( + Tournée)],,,75.5 x 35.5 cm,Stückplakat,840021984091201,PL 006.020,Offsetdruck,
,,,72.0 x 36.0 cm,Konzertplakat,300031978053001,PL 006.021,Offsetdruck/ Buchdruck,
[1D] Chaux-de-Fonds (La): Théâtre Populaire Romand TPR / Dans le cadre de la première Biennale du théâtre,"Glauser-Oderbolz, Le Locle",,62.0 x 35.0 cm,Stückplakat,230011968092901,PL 006.022,Buchdruck,[1D]
,Cassina S.A. La Chaux-de-Fonds,,63.0 x 35.0 cm,Stückplakat,230011975100901,PL 006.023,Offsetdruck (Blanco-Druck),
"[Fehraltorf: Mehrzweckhalle ""Heiget"" ( + Tournée)]",,,77.0 xy 29.3 cm,Stückplakat,840021985121001,PL 006.028,Offsetdruck,
[Oetwil am See: Mehrzweckhalle Breiti ( + Tournée)],,,70.0 x 31.0 cm,Stückplakat,840021989022301,PL 006.030,Offsetdruck,
[Fällanden: Turnhalle Benglen ( + Tournée)],,,70.2 x 31.0 cm,Stückplakat,840021988110501,PL 006.031,Offsetdruck,[1D]
,,,71.0 x 29.0 cm,Stückplakat,300031963102901,PL 006.034,Offsetdruck/ Buchdruck,
[Rheinau: Mehrzweckgebäude ( + Tournée)],,,68.0 x 30.0 cm,Stückplakat,840021986062001,PL 006.035,Offsetdruck,
Das Plakat hat zusätzlich ein Programmplakat mit der Nr. PL 006. 038 u ist nicht abgelichtet.,,"P. Schaufelberger, Uster",69.8 x 30.0 cm,Stückplakat,800051971011201,PL 006.038,Siebdruck,
,,"P. Schaufelberger, Uster",70.2 x 30.4 cm,Stückplakat,800051968110801,PL 006.041,Siebdruck,
,,"P. Schaufelberger, Uster",70.0 x 30.0 cm,Stückplakat,800051967110301,PL 006.042,Siebdruck,
,,,59.3 x 30.0 cm,Stückplakat,800051966110401,PL 006.044,Offsetdruck,
,,"P. Schaufelberger, Uster",70. 0 x 30.5 cm,Stückplakat,800051966110401,PL 006.045,Siebdruck,[1D]
,,"P. Schaufelberger, Uster",70.0 x 30.0 cm,Stückplakat,800051965011501,PL 006.047,Siebdruck,
,,P. Schaufelberger,70.3 x 30.0 cm,Stückplakat,800051964061601,PL 006.049,Siebdruck,[1D]
,,,69.8 x 29.5 cm,Stückplakat,800051963092001,PL 006.050,Heliographie (Blaupause),
,,,73.8 x 32.0 cm,Stückplakat,840021986091901,PL 006.053,Offsetdruck,
,,,76.0 x 33.0 cm,Stückplakat,840021986101801,PL 006.063,Offsetdruck,[1D]
,,,68.0 x 30.0 cm,Stückplakat,840021987062101,PL 006.069,Offsetdruck,
,,,69.2 x 32.0 cm,Stückplakat,840021987022101,PL 006.070,Offsetdruck,
,,,75.0 x 32.0 cm,Stückplakat,840021986112101,PL 006.079,Offsetdruck,[1D]
[Dietlikon: Fadachersaal ( + Tournée)],,,68.5 x 32.0,Stückplakat,840021988091601,PL 006.087,Offsetdruck,
[1D],"Cassina, La Chaux-de-Fonds",Wackermann,67.0 x 40.0 cm,Stückplakat,230011975051301,PL 007.002,Offsetdruck,
[1D] Blancodruck,,,62.5 x 41.3 cm,Stückplakat,230011968021501,PL 007.009,Linolschnitt,
,Glauser-Oderbolz,Jean-Louis Boucher,62.5 x 40.8 cm,Stückplakat,230011967012001,PL 007.011,Linolschnitt/ Buchdruck,
"Eröffnung der Spielzeit 1975/76 (infolge Umbau war die ""Rampe"" bis Mitte Dezember1975 geschlossen).",,,63.0 x 40.0 cm,Stückplakat,300031975121601,PL 007.012,Offsetdruck,
,,J.J. Grezet,55.5 x 40.0 cm,Stückplakat,300031972091901,PL 007.014,Offsetdruck,
,,J.J. Grezet,55.5 x 40.0 cm,Stückplakat,300031971112201,PL 007.015,Offsetdruck/ Buchdruck,
,,,63.0 x 40.0 cm,Stückplakat,300031976111601,PL 007.020,Fotokopie,
,,,60.0 x 40.0 cm,Stückplakat,800021985041801,PL 007.023,Offsetdruck,
,Lüdin AG,,60.0 x 40.0 cm,Stückplakat,300031969030401,PL 007.027,Offsetduck,
,,,61.5 x 39.5 cm,Konzertplakat,300031980031901,PL 007.029,Offsetdruck,
,Siebdruckerei Bergdietikon,"Lars Müller, Baden",63.3 x 43.8 cm,Stückplakat,540011980112101,PL 007.034,Siebdruck,
,,Atelier Roger Pfund,59.5 x 42.0 cm,Stückplakat,120082001092901,PL 007.035,Siebdruck,
,A.Groux,,"60,0 x36,0 cm",Stückplakat,100021987060901,PL 007.038,Offsetdruck,
,,,59.4 x 42.0 cm,Stückplakat,300071984101201,PL 007.039,Siebdruck,
,,,60.0 x 40.0 cm,Stückplakat,100021988102501,PL 007.061,Offsetdruck,
,,M. Kissoczy,60.0 x 37.0 cm,Stückplakat,540011990021601,PL 007.063,Offsetdruck,
,,,58.2 x 38.5 cm,Stückplakat,300031977091301,PL 007.067,Offsetdruck,
Dem Plakat wurde unten 4.5 cm weggeschnitten.,,,51.0 x 39.6 cm,Stückplakat,23001nodate02,PL 007.070,Offsetdruck,
,"Dany Rhyner, Bern",,57.0 x 40.0 cm,Stückplakat,300011981102401,PL 007.073,Offsetruck,
,"André Groux, Lausanne",,49.8 x 36.8 cm,Stückplakat,100021987012001,PL 007.092,Offsetdruck,
,,,60.0 x 40.0 cm,Stückplakat,100021984121201,PL 007.096,Offsetruck,
,,,59.3 x 40.0 cm,Stückplakat,230011980112201,PL 007.101,Offsetdruck,
,,,60.0 x 40.0 cm,Stückplakat,100021986031101,PL 007.102,Siebdruck,
,,,84.3 x 59.5 cm,Konzertplakat,300031976052901,PL 007.163,Offsetdruck,
,,Heinz Jost,84.2 x 59.5 cm,Stückplakat,300011985121401,PL 007.179,Siebdruck,
,,,"84,0 x 59.3 cm",Stückplakat,300011986100201,PL 007.180,Siebdruck,
,Serigraphie Albin Uldry,Henz Jost,79.8 x 51.0 cm,Stückplakat,300031974090901,PL 007.213,Siebdruck,
En coproduction avec le Centre dramatique national de Bourgogne et avec la participation du Jeune Théâtre National.,,,119.8 x 79.8 cm,Stückplakat,230011987040401,PL 008.006,Offsetdruck,
[2D],,Dominik Geissbühler,128.0 x 90.5 cm,Stückplakat,800011994042301,PL 008.015,Siebdruck,
,,,128.0 x 90.3 cm,Stückplakat,800021969020501,PL 008.018,Siebdruck,
,Spilmann,Dominik Geissbühler,128.0 x 90.5 cm,Stückplakat,800011991031601,PL 009.005,Siebdruck,
,,,128.0 x 90.5 cm,Stückplakat,800021985051801,PL 009.011,Siebdruck,
,Serigraphie: Albin Uldry,Heinz Jost,128.0 x 90.5 cm,Stückplakat,300011984102601,PL 009.012,Siebdruck,
,J. A. Schneider,Jörg Kissling,128.0 x 90.5 cm,Stückplakat,400031969100701,PL 009.013,Siebdruck,
,"Siebdruck Fischer, Luzern",Ambosius Humm,127.5 x 90.5 cm,Stückplakat,800031971101501,PL 009.014,Siebdruck,
,,,127.7 x 90.5 cm,Stückplakat,800021985031701,PL 009.016,Siebdruck,
"Im Rahmen der Juni-Festwochen 1990; WA ab 1990/91, Besetzungszettel vom 20.12.1990",,Dominik Geissbühler,128.0 x 90.5 cm,Stückplakat,800011990060501,PL 009.017,Siebdruck,
,,,128.5 x 90.5 cm,Stückplakat,800011987032101,PL 009.018,Siebdruck,
,,Dominik Geissbühler,128.0 x 90.5 cm,Stückplakat,800011987012401,PL 009.019,Siebdruck,
,Serigraphie: Albin Uldry,"Gilles Aillaud, Werner Jeker",128.0 x 90.5 cm,Stückplakat,100021999031801,PL 009.025,Siebdruck,
,Serigraphie: Albin Uldry,Werner Jeker,128.0 x 90.5 cm,Stückplakat,100021998090901,PL 009.026,Siebdruck,
Clown d’ or Premier prix Festival international Riga 1998,,,128.0 x 89.5 cm,Stückplakat,100031998092201,PL 009.027,Siebdruck,
,Serigraphie: Albin Uldry,Werner Jeker,,Stückplakat,100021998112401,PL 009.028,Siebdruck,
,Serigraphie: Albin Uldry,Werner Jeker,"128,0 x 90,5",Stückplakat,100021999011801,PL 009.029,Siebdruck,
,Serigraphie: Albin Uldry,Laurent Cocchi,128.0 x 90.5 cm,Stückplakat,120041996010901,PL 009.030,Siebdruck,
,,,128.0 x 90.5 cm,Stückplakat,120041996042301,PL 009.031,Siebdruck,
,,,"128,0 x 89.5 cm",Stückplakat,100031999011901,PL 009.036,Siebdruck,
Prod. Truppe: 00: Compagnie de la Belle Meunière,,,"128,0 x 91,0 cm",Stückplakat,100032000050201,PL 009.037,Siebdruck,
,Serigraphie: Albin Uldry,"Isabelle Meister, Azzurro Motto",128.0 x 90.5 cm,Stückplakat,120041996020601,PL 009.038,Siebdruck,
,Serigraphie: Albin Uldry,Werner Jeker,128.0 x 89.5 cm,Stückplakat,100021997120201,PL 009.043,Siebdruck,
,,,"128,0 x 90.5 cm",Stückplakat,100031985050901,PL 009.048,Siebdruck,
Wiedereröffnung Stadttheater Luzern,"Walter Bösch AG, Stans/ Luzern",Hans Blättler,127.5 x 90.3 cm,Spielplanplakat,600011970031401,PL 009.049,Siebdruck,
,Serigraphie: Albin Uldry,Werner Jeker,"128,0 x 90.5 cm",Stückplakat,100022000042601,PL 009.051,Siebdruck,
Prod. Truppe: Co-prod.: F - Théâtre du Capitole de Toulouse; Opéra de Vichy; D - Deutsche Oper am Rhein Düsseldorf-Duisburg,,Pet Halmen,128.0 x 89.5 cm,Stückplakat,100012006092201,PL 009.053,Inkjet/ Tintenstrahldruck,
Aufführungsstädtte: Chapiteau,Serigraphie: Albin Uldry,Werner Jeker,"128,0 x 90.5 cm",Stückplakat,100022000051201,PL 009.054,Siebdruck,
,Wassermann A.G. Basel,,"128,0 x 91,0 cm",Stückplakat,400011952012201,PL 009.060,Siebdruck,
Eröffnung der Basler Schauspielsaison,Wassermann A.G. Basel,,127.0 x 90.0 cm,Stückplakat,400011952082501,PL 009.061,Siebdruck,
[1D],,,59.7 x 21.0 cm,Stückplakat,230011969100301,PL 010.022,Offsetdruck,
Auch Spielplanplakat,,Thomas Leupin,60.0 x 21.0 cm,Stückplakat,800021973060601,PL 010.028,Offsetdruck,
,,,"62,0 x 21,0 cm",Stückplakat,840021988012301,PL 010.034,Offsetdruck,
[1D],,,60.0 x 21.0 cm,Stückplakat,230011971032501,PL 010.036,Offsetdruck,
"[1D] Weitere Spieltaten: St. Ursanne 4.5.1973, Restaurant du Boeuf",,,59.5 x 21.0 cm,Stückplakat,230011973011301,PL 010.037,Offsetdruck,
Tournée en France et en Suisse.],,,60.0 x 21.0 cm,Stückplakat,230011970100801,PL 010.038,Offsetdruck,
Deutsch von Hans Rothe,,,70.0 x 28.0 cm,Spielplanplakat,840021988062201,PL 010.044,Offsetdruck,
,,,70.0 x 28.4 cm,Stückplakat,840021988031901,PL 010.045,Offsetdruck,
,,Rüfenacht nach Trier,77.6 x 27.2 cm,Stückplakat,840021985102601,PL 010.047,Offsetdruck,
,,,75.8 x 27.0 cm,Stückplakat,840021985091801,PL 010.048,Offsetdruck,
,,,72.0 x 26.0 cm,Stückplakat,840021987110701,PL 010.050,Offsetdruck,
,,,75.0 x 26.0 cm,Stückplakat,84002nodate202,PL 010.051,Offsetdruck,
,,Martin Bührer,75.0 x 26.0 cm,Stückplakat,840021983091501,PL 010.052,Offsetdruck/Buchdruck,
Uraufführung,,Koni Müller,72.0 x 26.0 cm,Stückplakat,840021976040801,PL 010.053,Offsetdruck,
,,,76.0 x 26.0 cm,Stückplakat,840021977010601,PL 010.054,Offsetdruck,
,,Offsetdruck/Buchdruck,72.0 x 26.0 cm,Stückplakat,840021978060301,PL 010.056,Offsetdruck,
,,,67.8 x 26.0 cm,Stückplakat,840021988122801,PL 010.057,Offsetdruck,
,,,72.0 x 26.2 cm,Stückplakat,840021975092001,PL 010.063,Offsetdruck,
,,,72.0 x 26.0 cm,Stückplakat,840021975042601,PL 010.064,Offsetdruck,
,,,72.0 x 26.0 cm,Stückplakat,84002nodate06,PL 010.066,Siebdruck,
,"Gasser, La Chaux-de-Fonds",,70.0 x 43.0 cm,Stückplakat,230011979042201,PL 010.074,Offsetdruck,
,,"Balda,EAA La Chaux de Fonds",65.0 x 44.8 cm,Stückplakat,100021988101801,PL 010.076,Siebdruck,
,"Art. Institut Grafica AG, Basel",Peter Fürst,70.0 x 33.2 cm,Stückplakat,300031967020701,PL 010.082,Offsetdruck,
"Avec la participation artistique du Nouveau Théâtre de Bourgogne. C'est ""un hommage au 90e anniversaire de la naissance du grand poète"".",,,65.0 x 32.5 cm,Stückplakat,230011988100801,PL 010.084,Siebdruck,
[1D],,C & G Götz,59.3 x 42.0 cm,Stückplakat,230012002090601,PL 010.097,Offsetdruck,
Auf der Rückseite ist das Plakat “Träume der Menschheit.“ [Mime Bern],,,64.7 x 42.0 cm,Stückplakat,100022001091901,PL 010.106,Fotokopie,
Co-prod.: 00: MZdP; Lausanne: Théâtre de Vidy; Lucerne: luzerntanz-choreographic; Lucerne: centre at the luzernertheater,,,59.5 x 42.0 cm,Stückplakat,100022001091901,PL 010.109,Siebdruck,
[1D] Co-prod.: 00: MZdP; Lausanne: Théâtre de Vidy; Lucerne: luzerntanz-choreographic; Lucerne: centre at the luzernertheater,,,59.5 x 42.0 cm,Stückplakat,100022001091901,PL 010.110,Siebdruck,
Nach Improvisationen der Gruppe. Gastspiel: Theater an der Winkelwiese.,,Stephan Bundi,59.5 x 42.0 cm,Stückplakat,300051978091901,PL 010.120,Siebdruck,
[1D],,Stephan Bundi,59.3 x 41.8 cm,Stückplakat,300051979090301,PL 010.121,Offsetdruck,
[1D] Div. Gastspiele,,Stephan Bundi,59.2 x 42.0 cm,Stückplakat,300051979102001,PL 010.122,Offsetdruck,
,,Stephan Bundi,60.0 x 42.0 cm,Stückplakat,300051978112801,PL 010.123,Offsetdruck,
Coprod. : Studio am Montag/ Schauspielschule des Konservatoriums Bern.,,Stephan Bundi,41.3 x 59.3 cm,Stückplakat,300051981110401,PL 010.125,Offsetdruck,
Premiere auf dem Plakat: 24.9.1980. Drei versch. Spielorte.,,,59.3 x 42.0 cm,Stückplakat,300051981052701,PL 010.126,Offsetdruck,
"Bühne und Kostüme: Sekundarschulklasse 3a, Herzogenbuchsee.",,Stephan Bundi,59.3 x 42.0,Stückplakat,300051977120301,PL 010.127,Offsetdruck,
,,Stephan Bundi,58.6 x 42.0 cm,Stückplakat,300051980091301,PL 010.128,Offsetdruck,
[1D],,Stephan Bundi,59.3 x 42.0 cm,Stückplakat,300051980030801,PL 010.129,Offsetdruck,
[1D],,Stephan Bundi,59.8 x 41.8 cm,Stückplakat,300051978123001,PL 010.130,Offsetdruck,
[1D],,Stephan Bundi,59.3 x 42.0 cm,Stückplakat,300051979031701,PL 010.131,Offsetdruck,
[1D],,Heinz Jost,60.0 x 39.7 cm,Stückplakat,300051972111501,PL 010.132,Siebdruck,
Programm auf der Rückseite,,Heinz Jost,60.0 x 39.7 cm,Stückplakat,300051972111501,PL 010.133,Siebdruck,
"[1D] Div. Gastspiele. Sept. 1979 Theater an der Winkelwiese, Zürich. Neuaufnahme: 12.11.1991 als Co-Produktion mit dem Mad-Theater",,Stephan Bundi,59.8 x 41.8 cm,Stückplakat,300051975112201,PL 010.134,Offsetdruck,
Div. Gastspiele.,,Stephan Bundi,59.3 x 41.7 cm,Stückplakat,300051975121501,PL 010.135,Siebdruck,
,,Stephan Bundi,59.3 x 42.0 cm,Stückplakat,300051976092301,PL 010.136,Offsetdruck,
,,Stephan Bundi,59.2 x 41.7 cm,Stückplakat,300051977101801,PL 010.137,Offsetdruck,
,,,41.8 x 59.3 cm,Stückplakat,300051986031601,PL 010.138,Offsetdruck,
Regieassistenz: Susanne Bürki; Tonband: Hans-Dieter Pilatschek.,Gerber AG Schwarzenburg,Stephan Bundi,59.3 x 42.0 cm,Stückplakat,300051976123101,PL 010.139,Offsetdruck,
,Gerber AG Schwarzenburg,Stephan Bundi,59.2 x 42.0 cm,Stückplakat,300051976120101,PL 010.140,Offsetdruck,
,,Stephan Bundi,59.3 x 42.0 cm,Stückplakat,300051978050901,PL 010.141,Offsetdruck,
[1D],Gerber AG Schwarzenburg,Stephan Bundi,59.4 x 42.0 cm,Stückplakat,300051976112301,PL 010.142,Offsetdruck,
,,Stephan Bundi,59.2 x 41.5 cm,Stückplakat,300051976022301,PL 010.143,Offsetdruck,
"[1D] Musik: Hermann Pfister, Fritz Mensching, Manfred Dahmer, Wolfgang Engel, Bernd Kremling",,Stephan Bundi,59.3 x 41.8 cm,Stückplakat,300051978010301,PL 010.144,Offsetdruck,
,,Stephan Bundi,59.5 x 42.0 cm,Stückplakat,300051978022801,PL 010.145,Offsetdruck,
[1D] Blancodruck,,Stephan Bundi,59.3 x 42.0 cm,Stückplakat,300051980111901,PL 010.146,Offsetdruck,
[1D],,Heinz Jost,69.8 x 49.6 cm,Stückplakat,300051974111301,PL 010.147,Siebdruck,
,,Stephan Bundi,59.2 x 42.0 cm,Stückplakat,300051971120601,PL 010.148,Offsetdruck,
,,,68.0 x 30.0 cm,Stückplakat,840021986062001,PL 011.010,Offsetdruck,
,,,69.0 x 32.0 cm,Stückplakat,840021987022101,PL 011.024,Offsetdruck,
,,,68.0 x 32.0 cm,Stückplakat,840021987062101,PL 011.025,Offsetdruck,
Claque,,"Heinz Dietschmon, Bruno Odermatt",60.0 x 33.7 cm,Stückplakat,540011989091401,PL 011.030,Offsetdruck,
Austauschgastspiel des Theaters für Vorarlberg,"Vogt -Schild AG ,Solothurn",Hamburger+ Merz,"68.0 x 29,7 cm",Stückplakat,250011974021501,PL 011.032,Offsetdruck,
,,,68.7 x 32.0 cm,Stückplakat,840021988091601,PL 011.038,Offsetdruck,
,,,69.3 x 32.3,Stückplakat,840021989062501,PL 011.039,Offsetdruck,
[1D],,,62.0 x 30.5 cm,Stückplakat,230011976102301,PL 011.075,Offsetdruck,
Aufführungsorte: Solothurn: Garten des Palais Besenval; Biel: Park der Stiftung Charles Neuhaus,,Peter Henzi,63.0 x 29.8 cm,Spielplanplakat,250011989072801,PL 011.104,Offsetdruck,
,,Ch. Suter,60.0 x 30.0 cm,Stückplakat,460011997031401,PL 011.107,Siebdruck,
,,P. Henzi,63.0 x 29.8 cm,Stückplakat,250011990112401,PL 011.130,Offsetdruck,
Stückplakat mit Spielplan,,P. Henzi,63.0 x 29.7 cm,Spielplanplakat,250011990072701,PL 011.131,Offsetdruck,
,"A.Groux, Lausanne",,54.0 x 35.0 cm,Stückplakat,100021983102501,PL 011.158,Offsetdruck,
,J.R. Dagon Vevey,Bernard Voita,55.0 x 35.7,Stückplakat,100021983051701,PL 011.161,Offsetdruck,
,,,47.3 x 36.0 cm,Konzertplakat,300031979050701,PL 011.167,Buchdruck,
[1D],,,52.5 x 35.0 cm,Stückplakat,230011987040401,PL 011.172,Offsetdruck,
"""Non pas simple récital poétique, mais bien représentation théâtrale...""","Imprimerie Gasser, La Chaux-de-Fonds;",,70.0 x 43.0 cm,Stückplakat,230011979042201,PL 011.177,Offsetdruck,
"1e en Suisse: jeudi 20.2.1992, La Chaux-de-Fonds (Beau-Site). Blancodruck",,,69.8 x 40.0 cm,Stückplakat,230011992013101,PL 011.178,Offsetdruck,
Neuchâtel: 7e Festival + Tournée,Imprimerie Typoffset Dynamic SA,Erika Stump,69.8 x 40.0 cm,Stückplakat,230011989082201,PL 011.179,Siebdruck,
,,,69.0 x 48.8 cm,Stückplakat,230011993073001,PL 011.182,Siebdruck,
,,"C&G Götz, La Chaux-de-Fonds",69.0 x 48.8 cm,Stückplakat,230011995091501,PL 011.183,Offsetdruck,
,,"C&G Götz, La Chaux-de-Fonds",69.0 x 48.8 cm,Stückplakat,230011994101501,PL 011.184,Offsetdruck,
"Zusammen mit ""Auf überwachsenem Pfade"" und ""Crescendo"".","Schill AG, Luzern",Eugen Bachmann,58.5 x 41.7 cm,Stückplakat,600011980013101,PL 011.206,Offsetdruck,
,Imprimerie Typoffest,Claudèvard 70,60.0 x 21.0 cm,Spielplanplakat,230011970031301,PL 011.215,Offsetdruck,
,,Hubert Froidevaux,60.0 x 24.0 cm,Stückplakat,230011991050401,PL 011.216,Offsetdruck,
,,,50.4 x 27.5 cm,Stückplakat,230011987103101,PL 011.217,Offsetdruck,
[Morges: Théâtre des Trois P'tits Tours + Tournée],"Glauser-Oderbolz, Le Locle",,61.0 x 32.8 cm,Stückplakat,230011969022801,PL 011.218,Offsetdruck,
"Avec la participation artistique du Nouveau Théâtre de Bourgogne. C'est ""un hommage au 90e anniversaire de la naissance du grand poète"".",,,65.0 x 32.5 cm,Stückplakat,230011988100801,PL 011.219,Offsetdruck,
"Dans le cadre de la première Biennale du théâtre. Spectacle scolaire. -- Est-ce que la 1e ne devait pas avoir lieu en mai 1968? Le Locle, Premiere: 9.12.1968","Glauser-Oderbolz, Le Locle",,61.8 x 35.0 cm,Stückplakat,230011968100501,PL 011.221,Offsetdruck,
,,,59.8 x 30.0 cm,Stückplakat,230011969051201,PL 011.222,Offsetdruck,
"Opéra critique et baroque. (La création mondiale de ce spectacle avait été prévue pour la 2e Biennale de La Chaux-de-Fonds, en septembre 1970. Que s'est-il passé?)",,,60.0 x 21.0 cm,Stückplakat,230011970100801,PL 011.223,Siebdruck,
